feature,time,data
2016/8/26 19:30,1170,82
2016/8/26 19:45,1185,34
2016/8/26 20:00,1200,34
2016/8/26 20:15,1215,34
2016/8/26 20:30,1230,34
2016/8/26 20:45,1245,34
2016/8/26 21:00,1260,34
2016/8/26 21:15,1275,34
2016/8/26 21:30,1290,34
2016/8/26 21:45,1305,0
2016/8/26 22:00,1320,0
2016/8/26 22:15,1335,0
2016/8/26 22:30,1350,0
2016/8/26 22:45,1365,0
2016/8/26 23:00,1380,0
2016/8/26 23:15,1395,0
2016/8/26 23:30,1410,0
2016/8/26 23:45,1425,0
2016/8/27 0:00,0,0
2016/8/27 0:15,15,0
2016/8/27 0:30,30,0
2016/8/27 0:45,45,0
2016/8/27 1:00,60,0
2016/8/27 1:15,75,0
2016/8/27 1:30,90,0
2016/8/27 1:45,105,0
2016/8/27 2:00,120,0
2016/8/27 2:15,135,0
2016/8/27 2:30,150,0
2016/8/27 2:45,165,0
2016/8/27 3:00,180,0
2016/8/27 3:15,195,0
2016/8/27 3:30,210,0
2016/8/27 3:45,225,0
2016/8/27 4:00,240,0
2016/8/27 4:15,255,0
2016/8/27 4:30,270,0
2016/8/27 4:45,285,0
2016/8/27 5:00,300,0
2016/8/27 5:15,315,0
2016/8/27 5:30,330,0
2016/8/27 5:45,345,0
2016/8/27 6:00,360,0
2016/8/27 6:15,375,0
2016/8/27 6:30,390,0
2016/8/27 6:45,405,0
2016/8/27 7:00,420,0
2016/8/27 7:15,435,0
2016/8/27 7:30,450,0
2016/8/27 7:45,465,0
2016/8/27 8:00,480,0
2016/8/27 8:15,495,81
2016/8/27 8:30,510,81
2016/8/27 8:45,525,81
2016/8/27 9:00,540,33
2016/8/27 9:15,555,33
2016/8/27 9:30,570,33
2016/8/27 9:45,585,33
2016/8/27 10:00,600,33
2016/8/27 10:15,615,33
2016/8/27 10:30,630,81
2016/8/27 10:45,645,81
2016/8/27 11:00,660,81
2016/8/27 11:15,675,81
2016/8/27 11:30,690,81
2016/8/27 11:45,705,81
2016/8/27 12:00,720,81
2016/8/27 12:15,735,81
2016/8/27 12:30,750,81
2016/8/27 12:45,765,81
2016/8/27 13:00,780,81
2016/8/27 13:15,795,81
2016/8/27 13:30,810,33
2016/8/27 13:45,825,33
2016/8/27 14:00,840,33
2016/8/27 14:15,855,33
2016/8/27 14:30,870,33
2016/8/27 14:45,885,33
2016/8/27 15:00,900,33
2016/8/27 15:15,915,33
2016/8/27 15:30,930,33
2016/8/27 15:45,945,33
2016/8/27 16:00,960,33
2016/8/27 16:15,975,33
2016/8/27 16:30,990,33
2016/8/27 16:45,1005,33
2016/8/27 17:00,1020,33
2016/8/27 17:15,1035,33
2016/8/27 17:30,1050,33
2016/8/27 17:45,1065,33
2016/8/27 18:00,1080,33
2016/8/27 18:15,1095,33
2016/8/27 18:30,1110,33
2016/8/27 18:45,1125,33
2016/8/27 19:00,1140,33
2016/8/27 19:15,1155,33
2016/8/27 19:30,1170,33
2016/8/27 19:45,1185,33
2016/8/27 20:00,1200,33
2016/8/27 20:15,1215,33
2016/8/27 20:30,1230,33
2016/8/27 20:45,1245,33
2016/8/27 21:00,1260,0
2016/8/27 21:15,1275,0
2016/8/27 21:30,1290,0
2016/8/27 21:45,1305,0
2016/8/27 22:00,1320,0
2016/8/27 22:15,1335,0
2016/8/27 22:30,1350,0
2016/8/27 22:45,1365,0
2016/8/27 23:00,1380,0
2016/8/27 23:15,1395,0
2016/8/27 23:30,1410,0
2016/8/27 23:45,1425,0
2016/8/28 0:00,0,0
2016/8/28 0:15,15,0
2016/8/28 0:30,30,0
2016/8/28 0:45,45,0
2016/8/28 1:00,60,0
2016/8/28 1:15,75,0
2016/8/28 1:30,90,0
2016/8/28 1:45,105,0
2016/8/28 2:00,120,0
2016/8/28 2:15,135,0
2016/8/28 2:30,150,0
2016/8/28 2:45,165,0
2016/8/28 3:00,180,0
2016/8/28 3:15,195,0
2016/8/28 3:30,210,0
2016/8/28 3:45,225,0
2016/8/28 4:00,240,0
2016/8/28 4:15,255,0
2016/8/28 4:30,270,0
2016/8/28 4:45,285,0
2016/8/28 5:00,300,0
2016/8/28 5:15,315,0
2016/8/28 5:30,330,0
2016/8/28 5:45,345,0
2016/8/28 6:00,360,0
2016/8/28 6:15,375,0
2016/8/28 6:30,390,0
2016/8/28 6:45,405,0
2016/8/28 7:00,420,0
2016/8/28 7:15,435,0
2016/8/28 7:30,450,0
2016/8/28 7:45,465,0
2016/8/28 8:00,480,0
2016/8/28 8:15,495,34
2016/8/28 8:30,510,34
2016/8/28 8:45,525,34
2016/8/28 9:00,540,34
2016/8/28 9:15,555,34
2016/8/28 9:30,570,34
2016/8/28 9:45,585,34
2016/8/28 10:00,600,34
2016/8/28 10:15,615,34
2016/8/28 10:30,630,34
2016/8/28 10:45,645,34
2016/8/28 11:00,660,34
2016/8/28 11:15,675,34
2016/8/28 11:30,690,34
2016/8/28 11:45,705,34
2016/8/28 12:00,720,34
2016/8/28 12:15,735,34
2016/8/28 12:30,750,34
2016/8/28 12:45,765,34
2016/8/28 13:00,780,34
2016/8/28 13:15,795,34
2016/8/28 13:30,810,34
2016/8/28 13:45,825,34
2016/8/28 14:00,840,34
2016/8/28 14:15,855,34
2016/8/28 14:30,870,34
2016/8/28 14:45,885,34
2016/8/28 15:00,900,34
2016/8/28 15:15,915,34
2016/8/28 15:30,930,34
2016/8/28 15:45,945,34
2016/8/28 16:00,960,34
2016/8/28 16:15,975,34
2016/8/28 16:30,990,34
2016/8/28 16:45,1005,34
2016/8/28 17:00,1020,34
2016/8/28 17:15,1035,34
2016/8/28 17:30,1050,34
2016/8/28 17:45,1065,34
2016/8/28 18:00,1080,34
2016/8/28 18:15,1095,34
2016/8/28 18:30,1110,34
2016/8/28 18:45,1125,34
2016/8/28 19:00,1140,34
2016/8/28 19:15,1155,34
2016/8/28 19:30,1170,34
2016/8/28 19:45,1185,34
2016/8/28 20:00,1200,34
2016/8/28 20:15,1215,34
2016/8/28 20:30,1230,0
2016/8/28 20:45,1245,0
2016/8/28 21:00,1260,0
2016/8/28 21:15,1275,0
2016/8/28 21:30,1290,0
2016/8/28 21:45,1305,0
2016/8/28 22:00,1320,0
2016/8/28 22:15,1335,0
2016/8/28 22:30,1350,0
2016/8/28 22:45,1365,0
2016/8/28 23:00,1380,0
2016/8/28 23:15,1395,0
2016/8/28 23:30,1410,0
2016/8/28 23:45,1425,0
2016/8/29 0:00,0,0
2016/8/29 0:15,15,0
2016/8/29 0:30,30,0
2016/8/29 0:45,45,0
2016/8/29 1:00,60,0
2016/8/29 1:15,75,0
2016/8/29 1:30,90,0
2016/8/29 1:45,105,0
2016/8/29 2:00,120,0
2016/8/29 2:15,135,0
2016/8/29 2:30,150,0
2016/8/29 2:45,165,0
2016/8/29 3:00,180,0
2016/8/29 3:15,195,0
2016/8/29 3:30,210,0
2016/8/29 3:45,225,0
2016/8/29 4:00,240,0
2016/8/29 4:15,255,0
2016/8/29 4:30,270,0
2016/8/29 4:45,285,0
2016/8/29 5:00,300,0
2016/8/29 5:15,315,0
2016/8/29 5:30,330,0
2016/8/29 5:45,345,0
2016/8/29 6:00,360,0
2016/8/29 6:15,375,0
2016/8/29 6:30,390,0
2016/8/29 6:45,405,0
2016/8/29 7:00,420,0
2016/8/29 7:15,435,0
2016/8/29 7:30,450,0
2016/8/29 7:45,465,0
2016/8/29 8:00,480,0
2016/8/29 8:15,495,33
2016/8/29 8:30,510,33
2016/8/29 8:45,525,33
2016/8/29 9:00,540,33
2016/8/29 9:15,555,33
2016/8/29 9:30,570,33
2016/8/29 9:45,585,33
2016/8/29 10:00,600,33
2016/8/29 10:15,615,33
2016/8/29 10:30,630,33
2016/8/29 10:45,645,33
2016/8/29 11:00,660,33
2016/8/29 11:15,675,33
2016/8/29 11:30,690,33
2016/8/29 11:45,705,33
2016/8/29 12:00,720,33
2016/8/29 12:15,735,33
2016/8/29 12:30,750,33
2016/8/29 12:45,765,33
2016/8/29 13:00,780,33
2016/8/29 13:15,795,33
2016/8/29 13:30,810,33
2016/8/29 13:45,825,33
2016/8/29 14:00,840,33
2016/8/29 14:15,855,33
2016/8/29 14:30,870,33
2016/8/29 14:45,885,33
2016/8/29 15:00,900,33
2016/8/29 15:15,915,33
2016/8/29 15:30,930,33
2016/8/29 15:45,945,33
2016/8/29 16:00,960,33
2016/8/29 16:15,975,33
2016/8/29 16:30,990,33
2016/8/29 16:45,1005,33
2016/8/29 17:00,1020,33
2016/8/29 17:15,1035,33
2016/8/29 17:30,1050,33
2016/8/29 17:45,1065,33
2016/8/29 18:00,1080,33
2016/8/29 18:15,1095,33
2016/8/29 18:30,1110,33
2016/8/29 18:45,1125,33
2016/8/29 19:00,1140,33
2016/8/29 19:15,1155,33
2016/8/29 19:30,1170,33
2016/8/29 19:45,1185,33
2016/8/29 20:00,1200,33
2016/8/29 20:15,1215,33
2016/8/29 20:30,1230,0
2016/8/29 20:45,1245,0
2016/8/29 21:00,1260,0
2016/8/29 21:15,1275,0
2016/8/29 21:30,1290,0
2016/8/29 21:45,1305,0
2016/8/29 22:00,1320,0
2016/8/29 22:15,1335,0
2016/8/29 22:30,1350,0
2016/8/29 22:45,1365,0
2016/8/29 23:00,1380,0
2016/8/29 23:15,1395,0
2016/8/29 23:30,1410,0
2016/8/29 23:45,1425,0
2016/8/30 0:00,0,0
2016/8/30 0:15,15,0
2016/8/30 0:30,30,0
2016/8/30 0:45,45,0
2016/8/30 1:00,60,0
2016/8/30 1:15,75,0
2016/8/30 1:30,90,0
2016/8/30 1:45,105,0
2016/8/30 2:00,120,0
2016/8/30 2:15,135,0
2016/8/30 2:30,150,0
2016/8/30 2:45,165,0
2016/8/30 3:00,180,0
2016/8/30 3:15,195,0
2016/8/30 3:30,210,0
2016/8/30 3:45,225,0
2016/8/30 4:00,240,0
2016/8/30 4:15,255,0
2016/8/30 4:30,270,0
2016/8/30 4:45,285,0
2016/8/30 5:00,300,0
2016/8/30 5:15,315,0
2016/8/30 5:30,330,0
2016/8/30 5:45,345,0
2016/8/30 6:00,360,0
2016/8/30 6:15,375,0
2016/8/30 6:30,390,0
2016/8/30 6:45,405,0
2016/8/30 7:00,420,0
2016/8/30 7:15,435,0
2016/8/30 7:30,450,0
2016/8/30 7:45,465,0
2016/8/30 8:00,480,0
2016/8/30 8:15,495,0
2016/8/30 8:30,510,34
2016/8/30 8:45,525,34
2016/8/30 9:00,540,34
2016/8/30 9:15,555,34
2016/8/30 9:30,570,34
2016/8/30 9:45,585,34
2016/8/30 10:00,600,34
2016/8/30 10:15,615,34
2016/8/30 10:30,630,34
2016/8/30 10:45,645,34
2016/8/30 11:00,660,34
2016/8/30 11:15,675,34
2016/8/30 11:30,690,34
2016/8/30 11:45,705,34
2016/8/30 12:00,720,34
2016/8/30 12:15,735,34
2016/8/30 12:30,750,34
2016/8/30 12:45,765,34
2016/8/30 13:00,780,34
2016/8/30 13:15,795,34
2016/8/30 13:30,810,34
2016/8/30 13:45,825,34
2016/8/30 14:00,840,34
2016/8/30 14:15,855,34
2016/8/30 14:30,870,34
2016/8/30 14:45,885,34
2016/8/30 15:00,900,34
2016/8/30 15:15,915,34
2016/8/30 15:30,930,34
2016/8/30 15:45,945,34
2016/8/30 16:00,960,34
2016/8/30 16:15,975,34
2016/8/30 16:30,990,34
2016/8/30 16:45,1005,34
2016/8/30 17:00,1020,34
2016/8/30 17:15,1035,34
2016/8/30 17:30,1050,34
2016/8/30 17:45,1065,34
2016/8/30 18:00,1080,34
2016/8/30 18:15,1095,34
2016/8/30 18:30,1110,34
2016/8/30 18:45,1125,34
2016/8/30 19:00,1140,34
2016/8/30 19:15,1155,34
2016/8/30 19:30,1170,34
2016/8/30 19:45,1185,34
2016/8/30 20:00,1200,34
2016/8/30 20:15,1215,34
2016/8/30 20:30,1230,0
2016/8/30 20:45,1245,0
2016/8/30 21:00,1260,0
2016/8/30 21:15,1275,0
2016/8/30 21:30,1290,0
2016/8/30 21:45,1305,0
2016/8/30 22:00,1320,0
2016/8/30 22:15,1335,0
2016/8/30 22:30,1350,0
2016/8/30 22:45,1365,0
2016/8/30 23:00,1380,0
2016/8/30 23:15,1395,0
2016/8/30 23:30,1410,0
2016/8/30 23:45,1425,0
2016/8/31 0:00,0,0
2016/8/31 0:15,15,0
2016/8/31 0:30,30,0
2016/8/31 0:45,45,0
2016/8/31 1:00,60,0
2016/8/31 1:15,75,0
2016/8/31 1:30,90,0
2016/8/31 1:45,105,0
2016/8/31 2:00,120,0
2016/8/31 2:15,135,0
2016/8/31 2:30,150,0
2016/8/31 2:45,165,0
2016/8/31 3:00,180,0
2016/8/31 3:15,195,0
2016/8/31 3:30,210,0
2016/8/31 3:45,225,0
2016/8/31 4:00,240,0
2016/8/31 4:15,255,0
2016/8/31 4:30,270,0
2016/8/31 4:45,285,0
2016/8/31 5:00,300,0
2016/8/31 5:15,315,0
2016/8/31 5:30,330,0
2016/8/31 5:45,345,0
2016/8/31 6:00,360,0
2016/8/31 6:15,375,0
2016/8/31 6:30,390,0
2016/8/31 6:45,405,0
2016/8/31 7:00,420,0
2016/8/31 7:15,435,0
2016/8/31 7:30,450,0
2016/8/31 7:45,465,0
2016/8/31 8:00,480,33
2016/8/31 8:15,495,33
2016/8/31 8:30,510,33
2016/8/31 8:45,525,33
2016/8/31 9:00,540,33
2016/8/31 9:15,555,33
2016/8/31 9:30,570,33
2016/8/31 9:45,585,33
2016/8/31 10:00,600,33
2016/8/31 10:15,615,33
2016/8/31 10:30,630,33
2016/8/31 10:45,645,33
2016/8/31 11:00,660,33
2016/8/31 11:15,675,33
2016/8/31 11:30,690,33
2016/8/31 11:45,705,33
2016/8/31 12:00,720,33
2016/8/31 12:15,735,33
2016/8/31 12:30,750,33
2016/8/31 12:45,765,33
2016/8/31 13:00,780,33
2016/8/31 13:15,795,33
2016/8/31 13:30,810,33
2016/8/31 13:45,825,33
2016/8/31 14:00,840,33
2016/8/31 14:15,855,33
2016/8/31 14:30,870,33
2016/8/31 14:45,885,33
2016/8/31 15:00,900,33
2016/8/31 15:15,915,33
2016/8/31 15:30,930,33
2016/8/31 15:45,945,33
2016/8/31 16:00,960,33
2016/8/31 16:15,975,33
2016/8/31 16:30,990,33
2016/8/31 16:45,1005,33
2016/8/31 17:00,1020,33
2016/8/31 17:15,1035,33
2016/8/31 17:30,1050,33
2016/8/31 17:45,1065,33
2016/8/31 18:00,1080,33
2016/8/31 18:15,1095,33
2016/8/31 18:30,1110,33
2016/8/31 18:45,1125,33
2016/8/31 19:00,1140,33
2016/8/31 19:15,1155,33
2016/8/31 19:30,1170,33
2016/8/31 19:45,1185,33
2016/8/31 20:00,1200,33
2016/8/31 20:15,1215,33
2016/8/31 20:30,1230,33
2016/8/31 20:45,1245,33
2016/8/31 21:00,1260,33
2016/8/31 21:15,1275,0
2016/8/31 21:30,1290,0
2016/8/31 21:45,1305,0
2016/8/31 22:00,1320,0
2016/8/31 22:15,1335,0
2016/8/31 22:30,1350,0
2016/8/31 22:45,1365,0
2016/8/31 23:00,1380,0
2016/8/31 23:15,1395,0
2016/8/31 23:30,1410,0
2016/8/31 23:45,1425,0
2016/9/1 0:00,0,0
2016/9/1 0:15,15,0
2016/9/1 0:30,30,0
2016/9/1 0:45,45,0
2016/9/1 1:00,60,0
2016/9/1 1:15,75,0
2016/9/1 1:30,90,0
2016/9/1 1:45,105,0
2016/9/1 2:00,120,0
2016/9/1 2:15,135,0
2016/9/1 2:30,150,0
2016/9/1 2:45,165,0
2016/9/1 3:00,180,0
2016/9/1 3:15,195,0
2016/9/1 3:30,210,0
2016/9/1 3:45,225,0
2016/9/1 4:00,240,0
2016/9/1 4:15,255,0
2016/9/1 4:30,270,0
2016/9/1 4:45,285,0
2016/9/1 5:00,300,0
2016/9/1 5:15,315,0
2016/9/1 5:30,330,0
2016/9/1 5:45,345,0
2016/9/1 6:00,360,0
2016/9/1 6:15,375,0
2016/9/1 6:30,390,0
2016/9/1 6:45,405,0
2016/9/1 7:00,420,0
2016/9/1 7:15,435,0
2016/9/1 7:30,450,0
2016/9/1 7:45,465,0
2016/9/1 8:00,480,0
2016/9/1 8:15,495,0
2016/9/1 8:30,510,34
2016/9/1 8:45,525,34
2016/9/1 9:00,540,34
2016/9/1 9:15,555,34
2016/9/1 9:30,570,34
2016/9/1 9:45,585,34
2016/9/1 10:00,600,34
2016/9/1 10:15,615,34
2016/9/1 10:30,630,34
2016/9/1 10:45,645,34
2016/9/1 11:00,660,34
2016/9/1 11:15,675,34
2016/9/1 11:30,690,34
2016/9/1 11:45,705,34
2016/9/1 12:00,720,34
2016/9/1 12:15,735,34
2016/9/1 12:30,750,34
2016/9/1 12:45,765,34
2016/9/1 13:00,780,34
2016/9/1 13:15,795,34
2016/9/1 13:30,810,34
2016/9/1 13:45,825,34
2016/9/1 14:00,840,34
2016/9/1 14:15,855,34
2016/9/1 14:30,870,34
2016/9/1 14:45,885,34
2016/9/1 15:00,900,34
2016/9/1 15:15,915,34
2016/9/1 15:30,930,34
2016/9/1 15:45,945,34
2016/9/1 16:00,960,34
2016/9/1 16:15,975,34
2016/9/1 16:30,990,34
2016/9/1 16:45,1005,34
2016/9/1 17:00,1020,34
2016/9/1 17:15,1035,34
2016/9/1 17:30,1050,34
2016/9/1 17:45,1065,34
2016/9/1 18:00,1080,34
2016/9/1 18:15,1095,34
2016/9/1 18:30,1110,34
2016/9/1 18:45,1125,34
2016/9/1 19:00,1140,34
2016/9/1 19:15,1155,34
2016/9/1 19:30,1170,34
2016/9/1 19:45,1185,34
2016/9/1 20:00,1200,34
2016/9/1 20:15,1215,34
2016/9/1 20:30,1230,0
2016/9/1 20:45,1245,0
2016/9/1 21:00,1260,0
2016/9/1 21:15,1275,0
2016/9/1 21:30,1290,0
2016/9/1 21:45,1305,0
2016/9/1 22:00,1320,0
2016/9/1 22:15,1335,0
2016/9/1 22:30,1350,0
2016/9/1 22:45,1365,0
2016/9/1 23:00,1380,0
2016/9/1 23:15,1395,0
2016/9/1 23:30,1410,0
2016/9/1 23:45,1425,0
2016/9/2 0:00,0,0
2016/9/2 0:15,15,0
2016/9/2 0:30,30,0
2016/9/2 0:45,45,0
2016/9/2 1:00,60,0
2016/9/2 1:15,75,0
2016/9/2 1:30,90,0
2016/9/2 1:45,105,0
2016/9/2 2:00,120,0
2016/9/2 2:15,135,0
2016/9/2 2:30,150,0
2016/9/2 2:45,165,0
2016/9/2 3:00,180,0
2016/9/2 3:15,195,0
2016/9/2 3:30,210,0
2016/9/2 3:45,225,0
2016/9/2 4:00,240,0
2016/9/2 4:15,255,0
2016/9/2 4:30,270,0
2016/9/2 4:45,285,0
2016/9/2 5:00,300,0
2016/9/2 5:15,315,0
2016/9/2 5:30,330,0
2016/9/2 5:45,345,0
2016/9/2 6:00,360,0
2016/9/2 6:15,375,0
2016/9/2 6:30,390,0
2016/9/2 6:45,405,0
2016/9/2 7:00,420,0
2016/9/2 7:15,435,0
2016/9/2 7:30,450,0
2016/9/2 7:45,465,0
2016/9/2 8:00,480,0
2016/9/2 8:15,495,33
2016/9/2 8:30,510,33
2016/9/2 8:45,525,33
2016/9/2 9:00,540,33
2016/9/2 9:15,555,33
2016/9/2 9:30,570,33
2016/9/2 9:45,585,33
2016/9/2 10:00,600,33
2016/9/2 10:15,615,33
2016/9/2 10:30,630,33
2016/9/2 10:45,645,33
2016/9/2 11:00,660,33
2016/9/2 11:15,675,33
2016/9/2 11:30,690,33
2016/9/2 11:45,705,33
2016/9/2 12:00,720,33
2016/9/2 12:15,735,33
2016/9/2 12:30,750,33
2016/9/2 12:45,765,33
2016/9/2 13:00,780,33
2016/9/2 13:15,795,33
2016/9/2 13:30,810,33
2016/9/2 13:45,825,33
2016/9/2 14:00,840,33
2016/9/2 14:15,855,33
2016/9/2 14:30,870,33
2016/9/2 14:45,885,33
2016/9/2 15:00,900,33
2016/9/2 15:15,915,33
2016/9/2 15:30,930,33
2016/9/2 15:45,945,33
2016/9/2 16:00,960,33
2016/9/2 16:15,975,33
2016/9/2 16:30,990,33
2016/9/2 16:45,1005,33
2016/9/2 17:00,1020,33
2016/9/2 17:15,1035,33
2016/9/2 17:30,1050,33
2016/9/2 17:45,1065,33
2016/9/2 18:00,1080,33
2016/9/2 18:15,1095,33
2016/9/2 18:30,1110,33
2016/9/2 18:45,1125,33
2016/9/2 19:00,1140,33
2016/9/2 19:15,1155,33
2016/9/2 19:30,1170,33
2016/9/2 19:45,1185,33
2016/9/2 20:00,1200,33
2016/9/2 20:15,1215,33
2016/9/2 20:30,1230,33
2016/9/2 20:45,1245,33
2016/9/2 21:00,1260,0
2016/9/2 21:15,1275,0
2016/9/2 21:30,1290,0
2016/9/2 21:45,1305,0
2016/9/2 22:00,1320,0
2016/9/2 22:15,1335,0
2016/9/2 22:30,1350,0
2016/9/2 22:45,1365,0
2016/9/2 23:00,1380,0
2016/9/2 23:15,1395,0
2016/9/2 23:30,1410,0
2016/9/2 23:45,1425,0
2016/9/3 0:00,0,0
2016/9/3 0:15,15,0
2016/9/3 0:30,30,0
2016/9/3 0:45,45,0
2016/9/3 1:00,60,0
2016/9/3 1:15,75,0
2016/9/3 1:30,90,0
2016/9/3 1:45,105,0
2016/9/3 2:00,120,0
2016/9/3 2:15,135,0
2016/9/3 2:30,150,0
2016/9/3 2:45,165,0
2016/9/3 3:00,180,0
2016/9/3 3:15,195,0
2016/9/3 3:30,210,0
2016/9/3 3:45,225,0
2016/9/3 4:00,240,0
2016/9/3 4:15,255,0
2016/9/3 4:30,270,0
2016/9/3 4:45,285,0
2016/9/3 5:00,300,0
2016/9/3 5:15,315,0
2016/9/3 5:30,330,0
2016/9/3 5:45,345,0
2016/9/3 6:00,360,0
2016/9/3 6:15,375,0
2016/9/3 6:30,390,0
2016/9/3 6:45,405,0
2016/9/3 7:00,420,0
2016/9/3 7:15,435,0
2016/9/3 7:30,450,0
2016/9/3 7:45,465,0
2016/9/3 8:00,480,0
2016/9/3 8:15,495,34
2016/9/3 8:30,510,34
2016/9/3 8:45,525,34
2016/9/3 9:00,540,34
2016/9/3 9:15,555,34
2016/9/3 9:30,570,34
2016/9/3 9:45,585,34
2016/9/3 10:00,600,34
2016/9/3 10:15,615,34
2016/9/3 10:30,630,34
2016/9/3 10:45,645,34
2016/9/3 11:00,660,34
2016/9/3 11:15,675,34
2016/9/3 11:30,690,34
2016/9/3 11:45,705,34
2016/9/3 12:00,720,34
2016/9/3 12:15,735,34
2016/9/3 12:30,750,34
2016/9/3 12:45,765,34
2016/9/3 13:00,780,34
2016/9/3 13:15,795,34
2016/9/3 13:30,810,34
2016/9/3 13:45,825,34
2016/9/3 14:00,840,34
2016/9/3 14:15,855,34
2016/9/3 14:30,870,34
2016/9/3 14:45,885,34
2016/9/3 15:00,900,34
2016/9/3 15:15,915,34
2016/9/3 15:30,930,34
2016/9/3 15:45,945,34
2016/9/3 16:00,960,34
2016/9/3 16:15,975,34
2016/9/3 16:30,990,34
2016/9/3 16:45,1005,34
2016/9/3 17:00,1020,34
2016/9/3 17:15,1035,34
2016/9/3 17:30,1050,34
2016/9/3 17:45,1065,34
2016/9/3 18:00,1080,34
2016/9/3 18:15,1095,34
2016/9/3 18:30,1110,34
2016/9/3 18:45,1125,34
2016/9/3 19:00,1140,34
2016/9/3 19:15,1155,34
2016/9/3 19:30,1170,34
2016/9/3 19:45,1185,34
2016/9/3 20:00,1200,34
2016/9/3 20:15,1215,34
2016/9/3 20:30,1230,0
2016/9/3 20:45,1245,0
2016/9/3 21:00,1260,0
2016/9/3 21:15,1275,0
2016/9/3 21:30,1290,0
2016/9/3 21:45,1305,0
2016/9/3 22:00,1320,0
2016/9/3 22:15,1335,0
2016/9/3 22:30,1350,0
2016/9/3 22:45,1365,0
2016/9/3 23:00,1380,0
2016/9/3 23:15,1395,0
2016/9/3 23:30,1410,0
2016/9/3 23:45,1425,0
2016/9/4 0:00,0,0
2016/9/4 0:15,15,0
2016/9/4 0:30,30,0
2016/9/4 0:45,45,0
2016/9/4 1:00,60,0
2016/9/4 1:15,75,0
2016/9/4 1:30,90,0
2016/9/4 1:45,105,0
2016/9/4 2:00,120,0
2016/9/4 2:15,135,0
2016/9/4 2:30,150,0
2016/9/4 2:45,165,0
2016/9/4 3:00,180,0
2016/9/4 3:15,195,0
2016/9/4 3:30,210,0
2016/9/4 3:45,225,0
2016/9/4 4:00,240,0
2016/9/4 4:15,255,0
2016/9/4 4:30,270,0
2016/9/4 4:45,285,0
2016/9/4 5:00,300,0
2016/9/4 5:15,315,0
2016/9/4 5:30,330,0
2016/9/4 5:45,345,0
2016/9/4 6:00,360,0
2016/9/4 6:15,375,0
2016/9/4 6:30,390,0
2016/9/4 6:45,405,0
2016/9/4 7:00,420,0
2016/9/4 7:15,435,0
2016/9/4 7:30,450,0
2016/9/4 7:45,465,0
2016/9/4 8:00,480,0
2016/9/4 8:15,495,33
2016/9/4 8:30,510,33
2016/9/4 8:45,525,33
2016/9/4 9:00,540,33
2016/9/4 9:15,555,33
2016/9/4 9:30,570,33
2016/9/4 9:45,585,33
2016/9/4 10:00,600,33
2016/9/4 10:15,615,33
2016/9/4 10:30,630,33
2016/9/4 10:45,645,33
2016/9/4 11:00,660,33
2016/9/4 11:15,675,33
2016/9/4 11:30,690,33
2016/9/4 11:45,705,33
2016/9/4 12:00,720,33
2016/9/4 12:15,735,33
2016/9/4 12:30,750,33
2016/9/4 12:45,765,33
2016/9/4 13:00,780,33
2016/9/4 13:15,795,33
2016/9/4 13:30,810,33
2016/9/4 13:45,825,33
2016/9/4 14:00,840,33
2016/9/4 14:15,855,33
2016/9/4 14:30,870,33
2016/9/4 14:45,885,33
2016/9/4 15:00,900,33
2016/9/4 15:15,915,33
2016/9/4 15:30,930,33
2016/9/4 15:45,945,33
2016/9/4 16:00,960,33
2016/9/4 16:15,975,33
2016/9/4 16:30,990,33
2016/9/4 16:45,1005,33
2016/9/4 17:00,1020,33
2016/9/4 17:15,1035,33
2016/9/4 17:30,1050,33
2016/9/4 17:45,1065,33
2016/9/4 18:00,1080,33
2016/9/4 18:15,1095,33
2016/9/4 18:30,1110,33
2016/9/4 18:45,1125,33
2016/9/4 19:00,1140,33
2016/9/4 19:15,1155,33
2016/9/4 19:30,1170,33
2016/9/4 19:45,1185,33
2016/9/4 20:00,1200,33
2016/9/4 20:15,1215,33
2016/9/4 20:30,1230,33
2016/9/4 20:45,1245,33
2016/9/4 21:00,1260,33
2016/9/4 21:15,1275,0
2016/9/4 21:30,1290,0
2016/9/4 21:45,1305,0
2016/9/4 22:00,1320,0
2016/9/4 22:15,1335,0
2016/9/4 22:30,1350,0
2016/9/4 22:45,1365,0
2016/9/4 23:00,1380,0
2016/9/4 23:15,1395,0
2016/9/4 23:30,1410,0
2016/9/4 23:45,1425,0
2016/9/5 0:00,0,0
2016/9/5 0:15,15,0
2016/9/5 0:30,30,0
2016/9/5 0:45,45,0
2016/9/5 1:00,60,0
2016/9/5 1:15,75,0
2016/9/5 1:30,90,0
2016/9/5 1:45,105,0
2016/9/5 2:00,120,0
2016/9/5 2:15,135,0
2016/9/5 2:30,150,0
2016/9/5 2:45,165,0
2016/9/5 3:00,180,0
2016/9/5 3:15,195,0
2016/9/5 3:30,210,0
2016/9/5 3:45,225,0
2016/9/5 4:00,240,0
2016/9/5 4:15,255,0
2016/9/5 4:30,270,0
2016/9/5 4:45,285,0
2016/9/5 5:00,300,0
2016/9/5 5:15,315,0
2016/9/5 5:30,330,0
2016/9/5 5:45,345,0
2016/9/5 6:00,360,0
2016/9/5 6:15,375,0
2016/9/5 6:30,390,0
2016/9/5 6:45,405,0
2016/9/5 7:00,420,0
2016/9/5 7:15,435,0
2016/9/5 7:30,450,0
2016/9/5 7:45,465,0
