month,day,hour,weekendOrHoliday,temp,dayOfYear,target
1,1,0,1,2,1,0
1,1,0,1,2,1,0
1,1,0,1,1,1,0
1,1,0,1,1,1,0
1,1,1,1,1,1,0
1,1,1,1,1,1,0
1,1,1,1,1,1,0
1,1,1,1,1,1,0
1,1,2,1,1,1,0
1,1,2,1,1,1,0
1,1,2,1,1,1,0
1,1,2,1,1,1,0
1,1,3,1,1,1,0
1,1,3,1,1,1,0
1,1,3,1,0,1,0
1,1,3,1,0,1,0
1,1,4,1,0,1,0
1,1,4,1,0,1,0
1,1,4,1,0,1,0
1,1,4,1,0,1,0
1,1,5,1,0,1,0
1,1,5,1,0,1,0
1,1,5,1,0,1,0
1,1,5,1,0,1,0
1,1,6,1,0,1,0
1,1,6,1,0,1,0
1,1,6,1,-1,1,0
1,1,6,1,-1,1,0
1,1,7,1,-1,1,0
1,1,7,1,-1,1,0
1,1,7,1,0,1,0
1,1,7,1,0,1,0
1,1,8,1,1,1,0
1,1,8,1,1,1,0
1,1,8,1,1,1,0
1,1,8,1,1,1,0
1,1,9,1,2,1,0
1,1,9,1,2,1,0
1,1,9,1,3,1,0
1,1,9,1,3,1,0
1,1,10,1,3,1,0
1,1,10,1,3,1,0
1,1,10,1,4,1,0
1,1,10,1,4,1,0
1,1,11,1,5,1,0
1,1,11,1,5,1,0
1,1,11,1,5,1,0
1,1,11,1,5,1,0
1,1,12,1,6,1,0
1,1,12,1,6,1,0
1,1,12,1,5,1,0
1,1,12,1,5,1,0
1,1,13,1,6,1,0
1,1,13,1,6,1,0
1,1,13,1,6,1,0
1,1,13,1,6,1,0
1,1,14,1,5,1,0
1,1,14,1,5,1,0
1,1,14,1,5,1,0
1,1,14,1,5,1,0
1,1,15,1,5,1,0
1,1,15,1,5,1,0
1,1,15,1,5,1,0
1,1,15,1,5,1,0
1,1,16,1,5,1,0
1,1,16,1,5,1,0
1,1,16,1,4,1,0
1,1,16,1,4,1,0
1,1,17,1,3,1,0
1,1,17,1,3,1,0
1,1,17,1,2,1,0
1,1,17,1,2,1,0
1,1,18,1,2,1,0
1,1,18,1,2,1,0
1,1,18,1,2,1,0
1,1,18,1,2,1,0
1,1,19,1,2,1,0
1,1,19,1,2,1,0
1,1,19,1,2,1,0
1,1,19,1,2,1,0
1,1,20,1,2,1,0
1,1,20,1,2,1,0
1,1,20,1,2,1,0
1,1,20,1,2,1,0
1,1,21,1,1,1,0
1,1,21,1,1,1,0
1,1,21,1,1,1,0
1,1,21,1,1,1,0
1,1,22,1,1,1,0
1,1,22,1,1,1,0
1,1,22,1,1,1,0
1,1,22,1,1,1,0
1,1,23,1,0,1,0
1,1,23,1,0,1,0
1,1,23,1,0,1,0
1,1,23,1,0,1,0
1,2,0,1,0,2,0
1,2,0,1,0,2,0
1,2,0,1,-1,2,0
1,2,0,1,-1,2,0
1,2,1,1,-1,2,0
1,2,1,1,-1,2,0
1,2,1,1,-2,2,0
1,2,1,1,-2,2,0
1,2,2,1,-1,2,0
1,2,2,1,-1,2,0
1,2,2,1,-2,2,0
1,2,2,1,-2,2,0
1,2,3,1,-2,2,0
1,2,3,1,-2,2,0
1,2,3,1,-3,2,0
1,2,3,1,-3,2,0
1,2,4,1,-2,2,0
1,2,4,1,-2,2,0
1,2,4,1,-2,2,0
1,2,4,1,-2,2,0
1,2,5,1,-2,2,0
1,2,5,1,-2,2,0
1,2,5,1,-3,2,0
1,2,5,1,-3,2,0
1,2,6,1,-3,2,0
1,2,6,1,-3,2,0
1,2,6,1,-4,2,0
1,2,6,1,-4,2,0
1,2,7,1,-2,2,0
1,2,7,1,-2,2,0
1,2,7,1,-1,2,0
1,2,7,1,-1,2,0
1,2,8,1,1,2,0
1,2,8,1,1,2,0
1,2,8,1,3,2,0
1,2,8,1,3,2,0
1,2,9,1,3,2,0
1,2,9,1,3,2,0
1,2,9,1,5,2,0
1,2,9,1,5,2,0
1,2,10,1,5,2,0
1,2,10,1,5,2,0
1,2,10,1,6,2,0
1,2,10,1,6,2,0
1,2,11,1,6,2,0
1,2,11,1,6,2,0
1,2,11,1,7,2,0
1,2,11,1,7,2,0
1,2,12,1,7,2,0
1,2,12,1,7,2,0
1,2,12,1,8,2,0
1,2,12,1,8,2,0
1,2,13,1,8,2,0
1,2,13,1,8,2,0
1,2,13,1,9,2,0
1,2,13,1,9,2,0
1,2,14,1,9,2,0
1,2,14,1,9,2,0
1,2,14,1,9,2,0
1,2,14,1,9,2,0
1,2,15,1,9,2,0
1,2,15,1,9,2,0
1,2,15,1,9,2,0
1,2,15,1,9,2,0
1,2,16,1,8,2,0
1,2,16,1,8,2,0
1,2,16,1,7,2,0
1,2,16,1,7,2,0
1,2,17,1,7,2,0
1,2,17,1,7,2,0
1,2,17,1,6,2,0
1,2,17,1,6,2,0
1,2,18,1,6,2,0
1,2,18,1,6,2,0
1,2,18,1,6,2,0
1,2,18,1,6,2,0
1,2,19,1,6,2,0
1,2,19,1,6,2,0
1,2,19,1,6,2,0
1,2,19,1,6,2,0
1,2,20,1,5,2,0
1,2,20,1,5,2,0
1,2,20,1,5,2,0
1,2,20,1,5,2,0
1,2,21,1,5,2,0
1,2,21,1,5,2,0
1,2,21,1,4,2,0
1,2,21,1,4,2,0
1,2,22,1,5,2,0
1,2,22,1,5,2,0
1,2,22,1,4,2,0
1,2,22,1,4,2,0
1,2,23,1,4,2,0
1,2,23,1,4,2,0
1,2,23,1,2,2,0
1,2,23,1,2,2,0
1,3,0,1,2,3,0
1,3,0,1,2,3,0
1,3,0,1,2,3,0
1,3,0,1,2,3,0
1,3,1,1,3,3,0
1,3,1,1,3,3,0
1,3,1,1,3,3,0
1,3,1,1,3,3,0
1,3,2,1,3,3,0
1,3,2,1,3,3,0
1,3,2,1,3,3,0
1,3,2,1,3,3,0
1,3,3,1,3,3,0
1,3,3,1,3,3,0
1,3,3,1,3,3,0
1,3,3,1,3,3,0
1,3,4,1,3,3,0
1,3,4,1,3,3,0
1,3,4,1,4,3,0
1,3,4,1,4,3,0
1,3,5,1,4,3,0
1,3,5,1,4,3,0
1,3,5,1,3,3,0
1,3,5,1,3,3,0
1,3,6,1,2,3,0
1,3,6,1,2,3,0
1,3,6,1,1,3,0
1,3,6,1,1,3,0
1,3,7,1,3,3,0
1,3,7,1,3,3,0
1,3,7,1,3,3,0
1,3,7,1,3,3,0
1,3,8,1,4,3,0
1,3,8,1,4,3,0
1,3,8,1,5,3,0
1,3,8,1,5,3,0
1,3,9,1,6,3,0
1,3,9,1,6,3,0
1,3,9,1,7,3,0
1,3,9,1,7,3,0
1,3,10,1,7,3,0
1,3,10,1,7,3,0
1,3,10,1,7,3,0
1,3,10,1,7,3,0
1,3,11,1,8,3,0
1,3,11,1,8,3,0
1,3,11,1,9,3,0
1,3,11,1,9,3,0
1,3,12,1,10,3,0
1,3,12,1,10,3,0
1,3,12,1,10,3,0
1,3,12,1,10,3,0
1,3,13,1,11,3,0
1,3,13,1,11,3,0
1,3,13,1,12,3,0
1,3,13,1,12,3,0
1,3,14,1,12,3,0
1,3,14,1,12,3,0
1,3,14,1,12,3,0
1,3,14,1,12,3,0
1,3,15,1,12,3,0
1,3,15,1,12,3,0
1,3,15,1,12,3,0
1,3,15,1,12,3,0
1,3,16,1,11,3,0
1,3,16,1,11,3,0
1,3,16,1,11,3,0
1,3,16,1,11,3,0
1,3,17,1,10,3,0
1,3,17,1,10,3,0
1,3,17,1,9,3,0
1,3,17,1,9,3,0
1,3,18,1,8,3,0
1,3,18,1,8,3,0
1,3,18,1,8,3,0
1,3,18,1,8,3,0
1,3,19,1,8,3,0
1,3,19,1,8,3,0
1,3,19,1,8,3,0
1,3,19,1,8,3,0
1,3,20,1,7,3,0
1,3,20,1,7,3,0
1,3,20,1,7,3,0
1,3,20,1,7,3,0
1,3,21,1,7,3,0
1,3,21,1,7,3,0
1,3,21,1,6,3,0
1,3,21,1,6,3,0
1,3,22,1,6,3,0
1,3,22,1,6,3,0
1,3,22,1,7,3,0
1,3,22,1,7,3,0
1,3,23,1,7,3,0
1,3,23,1,7,3,0
1,3,23,1,6,3,0
1,3,23,1,6,3,0
1,4,0,0,6,4,0
1,4,0,0,6,4,0
1,4,0,0,6,4,0
1,4,0,0,6,4,0
1,4,1,0,6,4,0
1,4,1,0,6,4,0
1,4,1,0,6,4,0
1,4,1,0,6,4,0
1,4,2,0,5,4,0
1,4,2,0,5,4,0
1,4,2,0,3,4,0
1,4,2,0,3,4,0
1,4,3,0,4,4,0
1,4,3,0,4,4,0
1,4,3,0,4,4,0
1,4,3,0,4,4,0
1,4,4,0,3,4,0
1,4,4,0,3,4,0
1,4,4,0,3,4,0
1,4,4,0,3,4,0
1,4,5,0,3,4,0
1,4,5,0,3,4,0
1,4,5,0,3,4,0
1,4,5,0,3,4,0
1,4,6,0,2,4,0
1,4,6,0,2,4,0
1,4,6,0,2,4,0
1,4,6,0,2,4,0
1,4,7,0,3,4,0
1,4,7,0,3,4,0
1,4,7,0,3,4,0
1,4,7,0,3,4,0
1,4,8,0,5,4,0
1,4,8,0,5,4,0
1,4,8,0,8,4,0
1,4,8,0,8,4,0
1,4,9,0,10,4,0
1,4,9,0,10,4,0
1,4,9,0,11,4,0
1,4,9,0,11,4,0
1,4,10,0,13,4,0
1,4,10,0,13,4,0
1,4,10,0,13,4,0
1,4,10,0,13,4,0
1,4,11,0,15,4,0
1,4,11,0,15,4,0
1,4,11,0,15,4,0
1,4,11,0,15,4,0
1,4,12,0,16,4,0
1,4,12,0,16,4,0
1,4,12,0,17,4,0
1,4,12,0,17,4,0
1,4,13,0,18,4,0
1,4,13,0,18,4,0
1,4,13,0,18,4,0
1,4,13,0,18,4,0
1,4,14,0,18,4,0
1,4,14,0,18,4,0
1,4,14,0,18,4,0
1,4,14,0,18,4,0
1,4,15,0,18,4,0
1,4,15,0,18,4,0
1,4,15,0,18,4,0
1,4,15,0,18,4,0
1,4,16,0,18,4,0
1,4,16,0,18,4,0
1,4,16,0,17,4,0
1,4,16,0,17,4,0
1,4,17,0,16,4,0
1,4,17,0,16,4,0
1,4,17,0,15,4,0
1,4,17,0,15,4,0
1,4,18,0,14,4,0
1,4,18,0,14,4,0
1,4,18,0,13,4,0
1,4,18,0,13,4,0
1,4,19,0,12,4,0
1,4,19,0,12,4,0
1,4,19,0,12,4,0
1,4,19,0,12,4,0
1,4,20,0,11,4,0
1,4,20,0,11,4,0
1,4,20,0,11,4,0
1,4,20,0,11,4,0
1,4,21,0,10,4,0
1,4,21,0,10,4,0
1,4,21,0,10,4,0
1,4,21,0,10,4,0
1,4,22,0,10,4,0
1,4,22,0,10,4,0
1,4,22,0,10,4,0
1,4,22,0,10,4,0
1,4,23,0,10,4,0
1,4,23,0,10,4,0
1,4,23,0,9,4,0
1,4,23,0,9,4,0
1,5,0,0,10,5,0
1,5,0,0,10,5,0
1,5,0,0,9,5,0
1,5,0,0,9,5,0
1,5,1,0,10,5,0
1,5,1,0,10,5,0
1,5,1,0,10,5,0
1,5,1,0,10,5,0
1,5,2,0,10,5,0
1,5,2,0,10,5,0
1,5,2,0,10,5,0
1,5,2,0,10,5,0
1,5,3,0,10,5,0
1,5,3,0,10,5,0
1,5,3,0,10,5,0
1,5,3,0,10,5,0
1,5,4,0,10,5,0
1,5,4,0,10,5,0
1,5,4,0,11,5,0
1,5,4,0,11,5,0
1,5,5,0,11,5,0
1,5,5,0,11,5,0
1,5,5,0,12,5,0
1,5,5,0,12,5,0
1,5,6,0,12,5,0
1,5,6,0,12,5,0
1,5,6,0,12,5,0
1,5,6,0,12,5,0
1,5,7,0,12,5,0
1,5,7,0,12,5,0
1,5,7,0,12,5,0
1,5,7,0,12,5,0
1,5,8,0,12,5,0
1,5,8,0,12,5,0
1,5,8,0,12,5,0
1,5,8,0,12,5,0
1,5,9,0,13,5,0
1,5,9,0,13,5,0
1,5,9,0,15,5,0
1,5,9,0,15,5,0
1,5,10,0,16,5,0
1,5,10,0,16,5,0
1,5,10,0,18,5,0
1,5,10,0,18,5,0
1,5,11,0,18,5,0
1,5,11,0,18,5,0
1,5,11,0,19,5,0
1,5,11,0,19,5,0
1,5,12,0,20,5,0
1,5,12,0,20,5,0
1,5,12,0,19,5,0
1,5,12,0,19,5,0
1,5,13,0,19,5,0
1,5,13,0,19,5,0
1,5,13,0,19,5,0
1,5,13,0,19,5,0
1,5,14,0,19,5,0
1,5,14,0,19,5,0
1,5,14,0,19,5,0
1,5,14,0,19,5,0
1,5,15,0,18,5,0
1,5,15,0,18,5,0
1,5,15,0,18,5,0
1,5,15,0,18,5,0
1,5,16,0,17,5,0
1,5,16,0,17,5,0
1,5,16,0,17,5,0
1,5,16,0,17,5,0
1,5,17,0,16,5,0
1,5,17,0,16,5,0
1,5,17,0,16,5,0
1,5,17,0,16,5,0
1,5,18,0,16,5,0
1,5,18,0,16,5,0
1,5,18,0,16,5,0
1,5,18,0,16,5,0
1,5,19,0,16,5,0
1,5,19,0,16,5,0
1,5,19,0,15,5,0
1,5,19,0,15,5,0
1,5,20,0,15,5,0
1,5,20,0,15,5,0
1,5,20,0,15,5,0
1,5,20,0,15,5,0
1,5,21,0,15,5,0
1,5,21,0,15,5,0
1,5,21,0,15,5,0
1,5,21,0,15,5,0
1,5,22,0,15,5,0
1,5,22,0,15,5,0
1,5,22,0,14,5,0
1,5,22,0,14,5,0
1,5,23,0,14,5,0
1,5,23,0,14,5,0
1,5,23,0,14,5,0
1,5,23,0,14,5,0
1,6,0,0,13,6,0
1,6,0,0,13,6,0
1,6,0,0,12,6,0
1,6,0,0,12,6,0
1,6,1,0,12,6,0
1,6,1,0,12,6,0
1,6,1,0,11,6,0
1,6,1,0,11,6,0
1,6,2,0,11,6,0
1,6,2,0,11,6,0
1,6,2,0,10,6,0
1,6,2,0,10,6,0
1,6,3,0,10,6,0
1,6,3,0,10,6,0
1,6,3,0,10,6,0
1,6,3,0,10,6,0
1,6,4,0,9,6,0
1,6,4,0,9,6,0
1,6,4,0,9,6,0
1,6,4,0,9,6,0
1,6,5,0,9,6,0
1,6,5,0,9,6,0
1,6,5,0,9,6,0
1,6,5,0,9,6,0
1,6,6,0,9,6,0
1,6,6,0,9,6,0
1,6,6,0,9,6,0
1,6,6,0,9,6,0
1,6,7,0,9,6,0
1,6,7,0,9,6,0
1,6,7,0,8,6,0
1,6,7,0,8,6,0
1,6,8,0,8,6,0
1,6,8,0,8,6,0
1,6,8,0,8,6,0
1,6,8,0,8,6,0
1,6,9,0,8,6,0
1,6,9,0,8,6,0
1,6,9,0,7,6,0
1,6,9,0,7,6,0
1,6,10,0,7,6,0
1,6,10,0,7,6,0
1,6,10,0,6,6,0
1,6,10,0,6,6,0
1,6,11,0,7,6,0
1,6,11,0,7,6,0
1,6,11,0,7,6,0
1,6,11,0,7,6,0
1,6,12,0,7,6,0
1,6,12,0,7,6,0
1,6,12,0,7,6,0
1,6,12,0,7,6,0
1,6,13,0,7,6,0
1,6,13,0,7,6,0
1,6,13,0,7,6,0
1,6,13,0,7,6,0
1,6,14,0,6,6,0
1,6,14,0,6,6,0
1,6,14,0,6,6,0
1,6,14,0,6,6,0
1,6,15,0,6,6,0
1,6,15,0,6,6,0
1,6,15,0,6,6,0
1,6,15,0,6,6,0
1,6,16,0,5,6,0
1,6,16,0,5,6,0
1,6,16,0,5,6,0
1,6,16,0,5,6,0
1,6,17,0,4,6,0
1,6,17,0,4,6,0
1,6,17,0,3,6,0
1,6,17,0,3,6,0
1,6,18,0,3,6,0
1,6,18,0,3,6,0
1,6,18,0,3,6,0
1,6,18,0,3,6,0
1,6,19,0,3,6,0
1,6,19,0,3,6,0
1,6,19,0,3,6,0
1,6,19,0,3,6,0
1,6,20,0,3,6,0
1,6,20,0,3,6,0
1,6,20,0,3,6,0
1,6,20,0,3,6,0
1,6,21,0,3,6,0
1,6,21,0,3,6,0
1,6,21,0,3,6,0
1,6,21,0,3,6,0
1,6,22,0,3,6,0
1,6,22,0,3,6,0
1,6,22,0,3,6,0
1,6,22,0,3,6,0
1,6,23,0,3,6,0
1,6,23,0,3,6,0
1,6,23,0,3,6,0
1,6,23,0,3,6,0
1,7,0,0,3,7,0
1,7,0,0,3,7,0
1,7,0,0,3,7,0
1,7,0,0,3,7,0
1,7,1,0,3,7,0
1,7,1,0,3,7,0
1,7,1,0,3,7,0
1,7,1,0,3,7,0
1,7,2,0,3,7,0
1,7,2,0,3,7,0
1,7,2,0,3,7,0
1,7,2,0,3,7,0
1,7,3,0,3,7,0
1,7,3,0,3,7,0
1,7,3,0,3,7,0
1,7,3,0,3,7,0
1,7,4,0,3,7,0
1,7,4,0,3,7,0
1,7,4,0,3,7,0
1,7,4,0,3,7,0
1,7,5,0,3,7,0
1,7,5,0,3,7,0
1,7,5,0,3,7,0
1,7,5,0,3,7,0
1,7,6,0,3,7,0
1,7,6,0,3,7,0
1,7,6,0,3,7,0
1,7,6,0,3,7,0
1,7,7,0,3,7,0
1,7,7,0,3,7,0
1,7,7,0,3,7,0
1,7,7,0,3,7,0
1,7,8,0,3,7,0
1,7,8,0,3,7,0
1,7,8,0,4,7,0
1,7,8,0,4,7,0
1,7,9,0,4,7,0
1,7,9,0,4,7,0
1,7,9,0,4,7,0
1,7,9,0,4,7,0
1,7,10,0,5,7,0
1,7,10,0,5,7,0
1,7,10,0,5,7,0
1,7,10,0,5,7,0
1,7,11,0,6,7,0
1,7,11,0,6,7,0
1,7,11,0,6,7,0
1,7,11,0,6,7,0
1,7,12,0,6,7,0
1,7,12,0,6,7,0
1,7,12,0,7,7,0
1,7,12,0,7,7,0
1,7,13,0,7,7,0
1,7,13,0,7,7,0
1,7,13,0,7,7,0
1,7,13,0,7,7,0
1,7,14,0,7,7,0
1,7,14,0,7,7,0
1,7,14,0,7,7,0
1,7,14,0,7,7,0
1,7,15,0,7,7,0
1,7,15,0,7,7,0
1,7,15,0,7,7,0
1,7,15,0,7,7,0
1,7,16,0,7,7,0
1,7,16,0,7,7,0
1,7,16,0,6,7,0
1,7,16,0,6,7,0
1,7,17,0,6,7,0
1,7,17,0,6,7,0
1,7,17,0,5,7,0
1,7,17,0,5,7,0
1,7,18,0,5,7,0
1,7,18,0,5,7,0
1,7,18,0,5,7,0
1,7,18,0,5,7,0
1,7,19,0,5,7,0
1,7,19,0,5,7,0
1,7,19,0,4,7,0
1,7,19,0,4,7,0
1,7,20,0,5,7,0
1,7,20,0,5,7,0
1,7,20,0,4,7,0
1,7,20,0,4,7,0
1,7,21,0,3,7,0
1,7,21,0,3,7,0
1,7,21,0,3,7,0
1,7,21,0,3,7,0
1,7,22,0,2,7,0
1,7,22,0,2,7,0
1,7,22,0,2,7,0
1,7,22,0,2,7,0
1,7,23,0,1,7,0
1,7,23,0,1,7,0
1,7,23,0,1,7,0
1,7,23,0,1,7,0
1,8,0,0,1,8,0
1,8,0,0,1,8,0
1,8,0,0,1,8,0
1,8,0,0,1,8,0
1,8,1,0,1,8,0
1,8,1,0,1,8,0
1,8,1,0,2,8,0
1,8,1,0,2,8,0
1,8,2,0,2,8,0
1,8,2,0,2,8,0
1,8,2,0,2,8,0
1,8,2,0,2,8,0
1,8,3,0,1,8,0
1,8,3,0,1,8,0
1,8,3,0,1,8,0
1,8,3,0,1,8,0
1,8,4,0,1,8,0
1,8,4,0,1,8,0
1,8,4,0,1,8,0
1,8,4,0,1,8,0
1,8,5,0,1,8,0
1,8,5,0,1,8,0
1,8,5,0,1,8,0
1,8,5,0,1,8,0
1,8,6,0,1,8,0
1,8,6,0,1,8,0
1,8,6,0,1,8,0
1,8,6,0,1,8,0
1,8,7,0,1,8,0
1,8,7,0,1,8,0
1,8,7,0,1,8,0
1,8,7,0,1,8,0
1,8,8,0,2,8,0
1,8,8,0,2,8,0
1,8,8,0,3,8,0
1,8,8,0,3,8,0
1,8,9,0,4,8,0
1,8,9,0,4,8,0
1,8,9,0,5,8,0
1,8,9,0,5,8,0
1,8,10,0,5,8,0
1,8,10,0,5,8,0
1,8,10,0,6,8,0
1,8,10,0,6,8,0
1,8,11,0,7,8,0
1,8,11,0,7,8,0
1,8,11,0,7,8,0
1,8,11,0,7,8,0
1,8,12,0,8,8,0
1,8,12,0,8,8,0
1,8,12,0,8,8,0
1,8,12,0,8,8,0
1,8,13,0,8,8,0
1,8,13,0,8,8,0
1,8,13,0,9,8,0
1,8,13,0,9,8,0
1,8,14,0,9,8,0
1,8,14,0,9,8,0
1,8,14,0,9,8,0
1,8,14,0,9,8,0
1,8,15,0,9,8,0
1,8,15,0,9,8,0
1,8,15,0,9,8,0
1,8,15,0,9,8,0
1,8,16,0,8,8,0
1,8,16,0,8,8,0
1,8,16,0,8,8,0
1,8,16,0,8,8,0
1,8,17,0,7,8,0
1,8,17,0,7,8,0
1,8,17,0,6,8,0
1,8,17,0,6,8,0
1,8,18,0,5,8,0
1,8,18,0,5,8,0
1,8,18,0,6,8,0
1,8,18,0,6,8,0
1,8,19,0,5,8,0
1,8,19,0,5,8,0
1,8,19,0,5,8,0
1,8,19,0,5,8,0
1,8,20,0,4,8,0
1,8,20,0,4,8,0
1,8,20,0,5,8,0
1,8,20,0,5,8,0
1,8,21,0,4,8,0
1,8,21,0,4,8,0
1,8,21,0,4,8,0
1,8,21,0,4,8,0
1,8,22,0,3,8,0
1,8,22,0,3,8,0
1,8,22,0,4,8,0
1,8,22,0,4,8,0
1,8,23,0,3,8,0
1,8,23,0,3,8,0
1,8,23,0,2,8,0
1,8,23,0,2,8,0
1,9,0,0,3,9,0
1,9,0,0,3,9,0
1,9,0,0,4,9,0
1,9,0,0,4,9,0
1,9,1,0,4,9,0
1,9,1,0,4,9,0
1,9,1,0,3,9,0
1,9,1,0,3,9,0
1,9,2,0,3,9,0
1,9,2,0,3,9,0
1,9,2,0,2,9,0
1,9,2,0,2,9,0
1,9,3,0,2,9,0
1,9,3,0,2,9,0
1,9,3,0,2,9,0
1,9,3,0,2,9,0
1,9,4,0,2,9,0
1,9,4,0,2,9,0
1,9,4,0,1,9,0
1,9,4,0,1,9,0
1,9,5,0,1,9,0
1,9,5,0,1,9,0
1,9,5,0,1,9,0
1,9,5,0,1,9,0
1,9,6,0,0,9,0
1,9,6,0,0,9,0
1,9,6,0,1,9,0
1,9,6,0,1,9,0
1,9,7,0,1,9,0
1,9,7,0,1,9,0
1,9,7,0,2,9,0
1,9,7,0,2,9,0
1,9,8,0,3,9,0
1,9,8,0,3,9,0
1,9,8,0,4,9,0
1,9,8,0,4,9,0
1,9,9,0,5,9,0
1,9,9,0,5,9,0
1,9,9,0,7,9,0
1,9,9,0,7,9,0
1,9,10,0,8,9,0
1,9,10,0,8,9,0
1,9,10,0,8,9,0
1,9,10,0,8,9,0
1,9,11,0,9,9,0
1,9,11,0,9,9,0
1,9,11,0,9,9,0
1,9,11,0,9,9,0
1,9,12,0,10,9,0
1,9,12,0,10,9,0
1,9,12,0,10,9,0
1,9,12,0,10,9,0
1,9,13,0,11,9,0
1,9,13,0,11,9,0
1,9,13,0,11,9,0
1,9,13,0,11,9,0
1,9,14,0,11,9,0
1,9,14,0,11,9,0
1,9,14,0,11,9,0
1,9,14,0,11,9,0
1,9,15,0,11,9,0
1,9,15,0,11,9,0
1,9,15,0,11,9,0
1,9,15,0,11,9,0
1,9,16,0,11,9,0
1,9,16,0,11,9,0
1,9,16,0,10,9,0
1,9,16,0,10,9,0
1,9,17,0,10,9,0
1,9,17,0,10,9,0
1,9,17,0,10,9,0
1,9,17,0,10,9,0
1,9,18,0,9,9,0
1,9,18,0,9,9,0
1,9,18,0,9,9,0
1,9,18,0,9,9,0
1,9,19,0,8,9,0
1,9,19,0,8,9,0
1,9,19,0,7,9,0
1,9,19,0,7,9,0
1,9,20,0,6,9,0
1,9,20,0,6,9,0
1,9,20,0,7,9,0
1,9,20,0,7,9,0
1,9,21,0,7,9,0
1,9,21,0,7,9,0
1,9,21,0,6,9,0
1,9,21,0,6,9,0
1,9,22,0,6,9,0
1,9,22,0,6,9,0
1,9,22,0,7,9,0
1,9,22,0,7,9,0
1,9,23,0,6,9,0
1,9,23,0,6,9,0
1,9,23,0,4,9,0
1,9,23,0,4,9,0
1,10,0,1,4,10,0
1,10,0,1,4,10,0
1,10,0,1,4,10,0
1,10,0,1,4,10,0
1,10,1,1,4,10,0
1,10,1,1,4,10,0
1,10,1,1,4,10,0
1,10,1,1,4,10,0
1,10,2,1,3,10,0
1,10,2,1,3,10,0
1,10,2,1,3,10,0
1,10,2,1,3,10,0
1,10,3,1,2,10,0
1,10,3,1,2,10,0
1,10,3,1,3,10,0
1,10,3,1,3,10,0
1,10,4,1,2,10,0
1,10,4,1,2,10,0
1,10,4,1,2,10,0
1,10,4,1,2,10,0
1,10,5,1,3,10,0
1,10,5,1,3,10,0
1,10,5,1,3,10,0
1,10,5,1,3,10,0
1,10,6,1,3,10,0
1,10,6,1,3,10,0
1,10,6,1,3,10,0
1,10,6,1,3,10,0
1,10,7,1,3,10,0
1,10,7,1,3,10,0
1,10,7,1,4,10,0
1,10,7,1,4,10,0
1,10,8,1,4,10,0
1,10,8,1,4,10,0
1,10,8,1,6,10,0
1,10,8,1,6,10,0
1,10,9,1,7,10,0
1,10,9,1,7,10,0
1,10,9,1,8,10,0
1,10,9,1,8,10,0
1,10,10,1,9,10,0
1,10,10,1,9,10,0
1,10,10,1,10,10,0
1,10,10,1,10,10,0
1,10,11,1,11,10,0
1,10,11,1,11,10,0
1,10,11,1,12,10,0
1,10,11,1,12,10,0
1,10,12,1,12,10,0
1,10,12,1,12,10,0
1,10,12,1,13,10,0
1,10,12,1,13,10,0
1,10,13,1,14,10,0
1,10,13,1,14,10,0
1,10,13,1,14,10,0
1,10,13,1,14,10,0
1,10,14,1,15,10,0
1,10,14,1,15,10,0
1,10,14,1,14,10,0
1,10,14,1,14,10,0
1,10,15,1,14,10,0
1,10,15,1,14,10,0
1,10,15,1,14,10,0
1,10,15,1,14,10,0
1,10,16,1,14,10,0
1,10,16,1,14,10,0
1,10,16,1,13,10,0
1,10,16,1,13,10,0
1,10,17,1,12,10,0
1,10,17,1,12,10,0
1,10,17,1,12,10,0
1,10,17,1,12,10,0
1,10,18,1,11,10,0
1,10,18,1,11,10,0
1,10,18,1,9,10,0
1,10,18,1,9,10,0
1,10,19,1,9,10,0
1,10,19,1,9,10,0
1,10,19,1,8,10,0
1,10,19,1,8,10,0
1,10,20,1,8,10,0
1,10,20,1,8,10,0
1,10,20,1,8,10,0
1,10,20,1,8,10,0
1,10,21,1,8,10,0
1,10,21,1,8,10,0
1,10,21,1,7,10,0
1,10,21,1,7,10,0
1,10,22,1,5,10,0
1,10,22,1,5,10,0
1,10,22,1,6,10,0
1,10,22,1,6,10,0
1,10,23,1,5,10,0
1,10,23,1,5,10,0
1,10,23,1,5,10,0
1,10,23,1,5,10,0
1,11,0,1,5,11,0
1,11,0,1,5,11,0
1,11,0,1,4,11,0
1,11,0,1,4,11,0
1,11,1,1,3,11,0
1,11,1,1,3,11,0
1,11,1,1,4,11,0
1,11,1,1,4,11,0
1,11,2,1,4,11,0
1,11,2,1,4,11,0
1,11,2,1,3,11,0
1,11,2,1,3,11,0
1,11,3,1,3,11,0
1,11,3,1,3,11,0
1,11,3,1,2,11,0
1,11,3,1,2,11,0
1,11,4,1,2,11,0
1,11,4,1,2,11,0
1,11,4,1,3,11,0
1,11,4,1,3,11,0
1,11,5,1,3,11,0
1,11,5,1,3,11,0
1,11,5,1,4,11,0
1,11,5,1,4,11,0
1,11,6,1,3,11,0
1,11,6,1,3,11,0
1,11,6,1,2,11,0
1,11,6,1,2,11,0
1,11,7,1,2,11,0
1,11,7,1,2,11,0
1,11,7,1,3,11,0
1,11,7,1,3,11,0
1,11,8,1,4,11,0
1,11,8,1,4,11,0
1,11,8,1,6,11,0
